SMILES,IC50_nM
C1CN(CCC1NC2=NC(=C3C(=N2)N(C=N3)C4=CSC=C4)NCC5=CN=CC=C5)CC6=CC=CC=C6,
C1CC(=O)N(C1)CCCNC2=C3C(=NC(=N2)NC4=CC=CC=C4)N(C=N3)CC5=CC=C(C=C5)C(F)(F)F,17610.6
CN1C2=CC=CC=C2N=C1NC3=NC4=C(C(=N3)NCCC5=CC=C(C=C5)O)NC=N4,
CC1=CC(=NC(=N1)NC2=CN=CC=C2)NCC3=CC=CC=C3,
COC1=NC=C(C=C1)C2=CC=C(S2)C(=O)NC3=CC(=C(C(=C3)OC)OC)OC,
CC1=CN=CC2=C1C(=CC=C2)NC3CCCN(C3)C(=O)C(C4=CC=C(C=C4)Br)O.C(=O)(C(F)(F)F)O,
C1COCCN1C2=CC=C(C=C2)NC(=O)C3=CC(=CC=C3)N4C=C(C=N4)CC#N,
CN1C=C(C=N1)C2=CON=C2C3=CC(=NC=C3)NC4=CC(=C(C=C4)N5CCOCC5)OC.C(=O)(C(F)(F)F)O,
CCNC1=NC2=C(S1)C=C(C=C2)C(=O)NCC3=NC4=CC=CC=C4N3,
C1CN(CC2=CC=CC=C21)C3=NN=C(C=C3)N4C=C(C5=CC=CC=C54)CC(=O)NCCOC6=CC=CC=C6,
CCNC1=NC(=C2C(=N1)N(C=N2)C3CCCCC3)NCC4=CC=CC=C4,20643.0
CC(C)N1C=NC2=C(N=C(N=C21)C3=CC=C(C=C3)C(=O)NC4CC4)NC5=CC=C(C=C5)N6CCOCC6,17746.6
COC1=NC=C(C=C1)C2=NC=C(S2)C(=O)N,
CCN(CC)C(=O)C1CCCN(C1)C2=NC3=CC(=C(C=C3C(=N2)NC4=CC=C(C=C4)OC5=CC=CC=C5)OC)OC,
CC(C)N(CCNC1=C2C(=NC(=N1)N3CCCC3CO)N(C=N2)C4CCCCC4)C(C)C,
CC(C)N1C2=NC=NC(=C2N=C1NCC3=CN=CC=C3)NCCOC4=CC=CC=C4,
CC1=C(C(=NO1)C)C2=NC(=C3C(=N2)N(C=N3)CCN4CCCC4=O)NCCCN5CCCC5=O,
C1CN(CCC1NC(=O)C2=CC=C(S2)C3=CC=C(C=C3)C(=O)N)CC4=CC=CC=C4,
C1COCCN1C2=CC=C(C=C2)NC3=NC(=C4C(=N3)N(C=N4)C5=CC=CC=C5)NCC6=CC=CC=C6,15589.4
C1=CC=C(C=C1)NC2=C3C(=NC(=N2)NC4=CN=CC=C4)N(C=N3)C5=CC=CC=C5,
C1CN(CCC1NC(=O)CC2=CN(C3=CC=CC=C32)C4=NN=C(C=C4)N5CCN(CC5)C6=CC=CC=N6)CC7=CC=CC=C7,
C1CNCCN(C1)C(=O)CC2=CC=NC=C2.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O,
COC1=CC(=CC(=C1OC)OC)NC2=C3C(=NC(=N2)N4CCC(CC4)N5CCOCC5)N(C=N3)CCN6CCCC6=O,
CCCC(=O)NC1=CC=CC(=C1)CNC(=O)NC2=CC=C(C=C2)C3=CNN=C3.C(=O)(C(F)(F)F)O,
CCNC1=NN=C(C=C1)N2CCC(CC2)C(=O)NC3=CC=C(C=C3)N4CCOCC4,
CN1C2=CC=CC=C2N=C1NC3=NC(=C4C(=N3)N(C=N4)CC5=CC=C(C=C5)C(F)(F)F)NCC6=CC=CC=C6,19804.8
C1=CC=C(C=C1)CNC(=O)C2=CC3=C(C=C2)N=C(S3)NC4=NC=CN=C4,
C1=CC(=CC(=C1)NC2=CC3=C(C=C2)N=CC=C3)C(=O)NCCC4=CC=C(C=C4)O,
C1CN(CCC1N2CCOCC2)C3=NC(=C4C(=N3)N(C=N4)CC5=CC=C(C=C5)C(F)(F)F)NCC6=CC(=CC=C6)C(F)(F)F,18834.8
C1CN(CC2=CC=CC=C21)C3=CC=CC(=C3)C(=O)NCCN4CCOCC4,
C1CC1NC(=O)C2=CC=C(C=C2)C3=NC=CC(=C3)C(=O)NCC4=CN=CC=C4,
CC1=CC(=NC(=N1)N2CCC3=CC=CC=C3C2)NCCCN4CCCC4=O,
C1COCCN1C2=CC=C(C=C2)NC3=NC=NC(=C3)NC4=CC=C(C=C4)C(F)(F)F,
C1=CC=C(C=C1)C2=NC(=C3C(=N2)N(C=N3)CC4=CC=C(C=C4)C(F)(F)F)NCC5=NC6=CC=CC=C6N5,18582.0
C1CC1NC(=O)C2=CC=C(C=C2)C3=NC(=C4C(=N3)N(C=N4)C5=CC=CC=C5)NCCO,
CC1=CN=C(N=C1NC2=CC=C(C=C2)N3CCOCC3)C4=CC=C(C=C4)OC,14482.4
CC1=C(C(=NN1C)C)C2=CC=C(S2)C(=O)NC3CC3,
C1CN(CCN1C2=CC3=C(C=C2)C=NC=C3)C(=O)C4=CC(=CC=C4)Br.C(=O)(C(F)(F)F)O,
CC1=CC(=CC=C1)NC(=O)NC2=CN(N=C2)C3=CC=CC(=C3)C(=O)NC4CCC(CC4)O,
CN(CC1=CC(=CC=C1)N)C(=O)NC2=CC=C(C=C2)C3=CNN=C3.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O,
C1CN(CCC1NC(=O)C2=CC3=C(C=C2)N=C(S3)NC4=NC=CC5=CC=CC=C54)CC6=CC=CC=C6,
C1=CC=C2C(=C1)C=CN=C2NC3=CC=CC(=C3)C(=O)NCC4=CN=CC=C4,
COC1=CC(=CC(=C1OC)OC)NC2=C3C(=NC(=N2)NC4=CC(=C(C(=C4)OC)OC)OC)N(C=N3)C5=CC=CC=C5,
CCN(CC)C(=O)C1CCCN(C1)C2=NC3=CC(=C(C=C3C(=N2)NCCC4=CC=C(C=C4)OC)OC)OC,
C1=CC=C(C=C1)CNC(=O)C2=CC(=NC=C2)NC3=CC=CC=N3,
COC1=CC=C(C=C1)C2=NC(=NC(=N2)OC)NCCC3=CC=C(C=C3)O,
CC(C)N(CCNC1=C2C(=NC(=N1)C3=CC=CC=C3)N(C=N2)CC4=CC=C(C=C4)C(F)(F)F)C(C)C,18582.0
C1COCCN1C2=CC=C(C=C2)NC3=C4C(=NC(=N3)N5CCOCC5)N(C=N4)CC6=CC=C(C=C6)C(F)(F)F,16518.4
CCN(CC)C1=NC(=NC(=N1)N2CCN(CC2)CC3=CC4=C(C=C3)OCO4)NCC5=NC6=CC=CC=C6N5,
CC(C)N1C=NC2=C(N=C(N=C21)NCCCN3CCCC3=O)NCC4=CN=CC=C4,
CCN(CC)C(=O)C1CCCN(C1)C2=NC3=C(S2)C=C(C=C3)C(=O)NCC4=CC=CC=C4,
C1=CC=C(C=C1)CNC2=NC=NC3=C2NC(=N3)C4=CSC5=CC=CC=C54,
CCNC1=NN=C(C=C1)N2CCC(CC2)C(=O)NCCCN3CCCC3=O,
C1CN(CCC1NC(=O)NC2=CC=NC=C2)C(=O)C(CC3=CC=C(C=C3)Br)N.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O,
C1=CC(=CC=C1NC2=NC(=C3C(=N2)N(C=N3)C4=CSC=C4)NCCO)N5C=CN=C5,13851.2
C1COCCN1C2=NN(C=N2)C3=CC=C(C=C3)NC4=NC=C(C(=N4)C5=CC=NO5)Cl.C(=O)(C(F)(F)F)O,19226.0
C1CC(=O)N(C1)CCN2C=NC3=C(N=C(N=C32)Cl)NC4=CC5=C(C=C4)OCO5,
C1OC2=C(O1)C=C(C=C2)CNC3=NC(=C4C(=N3)N(C=N4)C5=CSC=C5)NCCOC6=CC=CC=C6,14943.8
CC1=CN=C(N=C1NC2=CC(=C(C(=C2)OC)OC)OC)NC3=CC=C(C=C3)N4C=CN=C4,
CC1=C(C(=NO1)C)C2=NC3=C(C(=N2)NC4=CC=C(C=C4)N5CCOCC5)NC=N3,
C1CN(CCC1NC(=O)C2=CSC(=N2)NC3=CC=CC=C3)CC4=CC=CC=C4,
CC(=O)NC1=CC=C(C=C1)NC(=O)C2=CSC(=N2)NCC3=CC4=C(C=C3)OCO4,
CC(C)N(CCNC(=O)CC1=CN(C2=CC=CC=C21)C3=NN=C(C=C3)NC4=NC5=CC=CC=C5N4C)C(C)C,
CC1=C(C(=NN1C)C)C2=NC(=C3C(=N2)N(C=N3)C4=CSC=C4)NC5=CC=CC=C5,
C1CC(=O)N(C1)CCCNC2=C3C(=NC(=N2)N4CCN(CC4)CC5=CC6=C(C=C5)OCO6)N(C=N3)CCN7CCCC7=O,18585.0
COC1=CC=C(C=C1)CCNC2=C3C(=NC(=N2)N4CCN(CC4)CC5=CC6=C(C=C5)OCO6)N(C=N3)C7CCCCC7,18104.0
C1CC(N(C1)C2=NC3=C(S2)C=C(C=C3)C(=O)NCC4=CC=CC=C4)CO,
C1CC(N(C1)C2=NC3=C(S2)C=C(C=C3)C(=O)N)CO,
COC1=NC=C(C=C1)C2=CC(=CC=C2)C(=O)NCCC3=CC=C(C=C3)O,
C1CN(CC1NC2=CC3=C(C=C2)NN=C3)C(=O)C(COC4=CC=C(C=C4)Br)O.C(=O)(C(F)(F)F)O,
CCN1C=NC2=C1C=CC(=C2)NC(=O)C3=CC(=CC=C3)N4C=C(C=N4)NC(=O)CC5=CC=CC=C5,
CN(C)CCN1C(=CC2=C1C=C(C=C2)C3=CNN=C3)C(=O)N(C)CC4=CC(=CC=C4)OC.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O,
COC1=NC(=NC(=N1)NCCOC2=CC=CC=C2)C3=CC=C(C=C3)C(=O)NC4CC4,
CCCNC(=O)C1=NC(=CC=C1)N2CCOCC2,
C1CC(N(C1)C2=NC3=C(N2)C(=NC=N3)NC4CC4)CO,
COC1=C(C=C2C(=C1)C(=NC(=N2)C3=CC=C(C=C3)C(=O)NC4CC4)NCC5=NC6=CC=CC=C6N5)OC,
CC(C)N1C=NC2=C(N=C(N=C21)NC3=CC=CC=C3)NCC4=CC(=CC=C4)C(F)(F)F,14353.4
C1=CC=C(C=C1)OC2=NN=C(C=C2)N3C=C(C4=CC=CC=C43)CC(=O)NCCC5=CC=C(C=C5)O,
CC(C)N(CCNC(=O)C1=CSC(=N1)C2=CN=C(C=C2)N3CCOCC3)C(C)C,
C1CC1NC(=O)C2=CC=C(C=C2)C3=CC(=CN=C3)C(=O)NCC4=CC=CC=C4,
CC(C)N(CCNC1=NC(=NC2=CC(=C(C=C21)OC)OC)NCC3=CN=CC=C3)C(C)C,
C1CC(N(C1)C2=NC(=CS2)C(=O)NCCC3=CC=C(C=C3)O)CO,
CC1=C(C(=NN1C)C)C2=NC=C(S2)C(=O)NCC3=CC(=CC=C3)C(F)(F)F,
CC1=C(C(=NN1C)C)C2=CC(=NC=N2)NC3CCN(CC3)CC4=CC=CC=C4,
CC(=O)C1=CC=CC(=C1)C2=NC(=C3C(=N2)N(C=N3)CC4=CC=C(C=C4)C(F)(F)F)NCCC5=CC=C(C=C5)O,17643.4
C1=CC(=CC=C1C(COC2=CC=C(C=C2)C(=O)NC3=CC=NC=C3)O)Br.C(=O)(C(F)(F)F)O,
CC1=C(C(=NN1C)C)C2=NC(=CC=C2)C(=O)NCCCN3CCCC3=O,
COC1=CC=CC(=C1)CNC(=O)NC2=CC(=C(C(=C2)C(F)(F)F)C3=CNN=C3)C(F)(F)F.C(=O)(C(F)(F)F)O,
CC1=CC(=NC(=N1)C2=CC=C(C=C2)C(=O)N3CCN(CC3)C)NC4=CC=C(C=C4)N5CCOCC5,
CC1=CN=C(N=C1NCC2=CN=CC=C2)NC3=CC4=C(C=C3)N=CC=C4,
CN(C)C1=CC=CC(=C1)NC2=NN=C(C=C2)N3CCC(CC3)C(=O)NC4=CC=CC=C4,
COC1=CC=C(C=C1)C2=NC(=NC(=N2)OC)NC3=CC=C(C=C3)N4CCOCC4,10162.0
CC(C)N1C=NC2=C(N=C(N=C21)C3=CN=C(C=C3)OC)NC4=CC=C(C=C4)OC5=CC=CC=C5,
CC1=CN=C(N=C1NCCN(C(C)C)C(C)C)NC2=NC=CN=C2,
CN1C(=CC=N1)NC2=NC=C(S2)C(=O)NCCC3=CC=C(C=C3)OC,
C1CC(=O)N(C1)CCN2C=NC3=C(N=C(N=C32)NC4=CC=C(C=C4)N5CCOCC5)NCCN6CCOCC6,13981.0
CCN(CC)C1=NC(=NC(=N1)N2CCCC2CO)NC3CC3,
C1COCCN1CCNC2=C3C(=NC(=N2)C4=CC(=CC=C4)N)N(C=N3)CC5=CC=C(C=C5)C(F)(F)F,19108.6
C1CCC(CC1)N2C=NC3=C(N=C(N=C32)N4CCCC4CO)NCCOC5=CC=CC=C5,12679.0
C1CN(CCN1C2=CC=CC=N2)C3=NC(=CS3)C(=O)NCCOC4=CC=CC=C4,
C1CN(CCN1C2=NN=C(C=C2)N3C=C(C4=CC=CC=C43)CC(=O)NC5=CC6=C(C=C5)OCO6)C7=CC=CC=N7,20444.0
C1CN(CCC1NC2=CC3=C(C=C2)C=NC=C3)C(=O)C(COC4=CC=C(C=C4)Br)O.C(=O)(C(F)(F)F)O,
CN(C)CCNC1=NC(=NC2=C1C=C(C=C2)C3=CNN=C3)C4COC5=CC=CC=C5O4.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O,
CN1C=C(C=N1)C2=CC=C(C=C2)NC(=O)NCC3=CC(=CC=C3)OC.C(=O)(C(F)(F)F)O,
COC1=NC=C(C=C1)C2=NC(=CS2)C(=O)NC3CC3,
COC1=NC=C(C=C1)C2=NC=CC(=C2)C(=O)NC3=CC=C(C=C3)OC4=CC=CC=C4,
CC1=CC(=NC(=N1)C2=CC=C(C=C2)OC)NC3CCN(CC3)CC4=CC=CC=C4,
CN(C)C1=CC=CC(=C1)NC2=NC3=CC(=C(C=C3C(=N2)NCCC4=CC=C(C=C4)O)OC)OC,
C1CC(N(C1)C2=NC3=C(C(=N2)NCCN4CCOCC4)NC=N3)CO,
COC1=NC=C(C=C1)C2=NC3=C(S2)C=C(C=C3)C(=O)NCCCN4CCCC4=O,
CC(C)N1C=NC2=C(N=C(N=C21)C3=CSC4=CC=CC=C43)NCCCN5CCCC5=O,
CC(C)N(CCNC1=C2C(=NC(=N1)NC3=NC4=CC=CC=C4N3C)N(C=N2)C5CCCCC5)C(C)C,
CC1=CN=C(N=C1NCCC2=CC=C(C=C2)OC)NC3=NC=CC=N3,
COC1=NC(=NC(=N1)NCCCN2CCCC2=O)C3=CC=C(C=C3)C(=O)NC4CC4,
COC1=C(C=C2C(=C1)C(=NC(=N2)NCC3=CC4=C(C=C3)OCO4)NCCN5CCOCC5)OC,10668.2
CCN(CC)C(=O)C1CCCN(C1)C2=NC(=CC(=N2)NCCO)C,
COC1=NC=C(C=C1)C2=NC(=C3C(=N2)N(C=N3)C4=CSC=C4)NCC5=CC(=CC=C5)C(F)(F)F,16930.0
C1CN(CCC1OC2=CC3=C(C=C2)C=NC=C3)C(=O)C(C4=CC=C(C=C4)Br)O.C(=O)(C(F)(F)F)O,
C1CC1NC(=O)C2=CC=C(C=C2)C3=CC(=NC(=N3)N)NCCC4=CC=C(C=C4)O,
CN(C1=CC=C(C=C1)C2=CNN=C2)C(=O)NCC3=CC(=CC=C3)OC.C(=O)(C(F)(F)F)O,
CCN(CC)C(=O)C1CCCN(C1)C2=NC(=C3C(=N2)N(C=N3)CCN4CCCC4=O)NCC5=CC=CC=C5,
C1CC1NC(=O)C2=CC(=NC3=CC=CC=C32)N4CCN(CC4)CC5=CC6=C(C=C5)OCO6,
COC1=CC(=CC(=C1OC)OC)NC2=CC(=NC=N2)N3CCCC3CO,
CC1=CN=C(N=C1NCC2=CC=CC=C2)C3=CC=CC=C3,
C1CN(CCC1NC(=O)C2=NC(=CC=C2)NC3=NC=CN=C3)CC4=CC=CC=C4,
CC1=CN=C(N=C1NCC2=CC(=CC=C2)C(F)(F)F)NC3=CC(=C(C(=C3)OC)OC)OC,
COC1=CC=C(C=C1)CCNC2=C3C(=NC(=N2)NC4=CC=CC=N4)N(C=N3)C5=CSC=C5,13017.2
CN1C(=CC=N1)NC2=NC=CC(=C2)C(=O)NC3CC3,
C1CC(=O)N(C1)CCCNC2=NC3=C(S2)C=C(C=C3)C(=O)NCC4=CC(=CC=C4)C(F)(F)F,
CN(C)C1=CC=CC(=C1)NC2=NC=NC(=C2)NCCCN3CCCC3=O,
C1CCC(CC1)N2C=NC3=C(N=C(N=C32)N4CCOCC4)NCCCN5CCCC5=O,
CC(C)N1C=NC2=C(N=C(N=C21)C3=CN=C(C=C3)N4CCOCC4)NCC5=NC6=CC=CC=C6N5,
CC(C)N1C=NC2=C(N=C(N=C21)NCC3=CN=CC=C3)NCC4=CC(=CC=C4)C(F)(F)F,
C1=CC(=CC=C1C2=NNC3=C2C=C(C=C3)C4=NC=NN4)F.C(=O)(C(F)(F)F)O,
COC1=CC=C(C=C1)C(=O)NC2=NC=CC(=C2)NC3=CC=CC=C3C(=O)N.C(=O)(C(F)(F)F)O,
COC1=CC=CC(=C1)CN2C=NC3=C(C2=O)C=C(C=C3)C4=CNN=C4.C(=O)(C(F)(F)F)O,
C1=CC=C(C=C1)NC2=NC=NC(=C2)NCCOC3=CC=CC=C3,
CC1=CN=C(N=C1NCCCN2CCCC2=O)C3=CN=C(C=C3)N4CCOCC4,
CC(C)N1C(=NC2=C(N=CN=C21)NC3=CC=C(C=C3)OC4=CC=CC=C4)C5=CC=C(C=C5)C(=O)N6CCN(CC6)C,
C1CCC(CC1)N2C=NC3=C(N=C(N=C32)C4=CC=CS4)NCC5=CC(=CC=C5)C(F)(F)F,
COC1=CC=C(C=C1)CCNC(=O)C2=CC=C(S2)C3=CC(=CC=C3)N,
C1CN(CC2=CC=CC=C21)C3=NN=C(C=C3)N4C=C(C5=CC=CC=C54)CC(=O)NCC6=NC7=CC=CC=C7N6,
C1=CC=C(C=C1)OCCNC2=C3C(=NC(=N2)NC4=NC=CC=N4)N(C=N3)C5=CSC=C5,
CC(C)N1C=NC2=C(N=C(N=C21)NCCCN3CCCC3=O)NC4CC4,
CN(C)C1=CC=CC(=C1)NC2=NC3=CC=CC=C3C(=C2)C(=O)NCC4=CN=CC=C4,
COC1=C(C=C2C(=C1)C(=NC(=N2)NCC3=CC4=C(C=C3)OCO4)NC5CC5)OC,
CC1=CN=C(N=C1NCCOC2=CC=CC=C2)C3=CC(=CC=C3)N,
CCN(CC)C1=NC(=NC(=N1)NC2=NC=NC=C2)NCCN(C(C)C)C(C)C,
CC1=CN=C(N=C1NCC2=CC(=CC=C2)C(F)(F)F)NC3=CC=C(C=C3)N4C=CN=C4,
CC1=CNC(=O)C2=C1C(=CC=C2)NC3CCN(CC3)C(=O)C(C4=CC=C(C=C4)Br)N.C(=O)(C(F)(F)F)O,
CC(C)N(CCNC(=O)C1=CC=C(S1)C2=CC(=CC=C2)C(=O)C)C(C)C,
C1COCCN1C2=CC(=CC(=C2)C3=NC(=NC=C3F)NC4=CC=C(C=C4)CN5C=CC=N5)F.C(=O)(C(F)(F)F)O,
CC(C)N(CCNC1=NC=NC2=C1NC(=N2)N3CCN(CC3)C4=CC=CC=N4)C(C)C,
COC1=C(C=C2C(=C1)C(=NC(=N2)NCC3=CC4=C(C=C3)OCO4)NCCO)OC,
CC(C)N(CCNC1=C2C(=NC(=N1)NCC3=CC4=C(C=C3)OCO4)N(C=N2)C5CCCCC5)C(C)C,17028.8
CCCNC1=NC(=NC2=CC(=C(C=C21)OC)OC)N3CCOCC3,9392.0
CC(=O)NC1=CC=C(C=C1)NC(=O)C2=CSC(=N2)C3=CSC4=CC=CC=C43,
C1CN(CCC1NC(=O)CC2=CN(C3=CC=CC=C32)C4=NN=C(C=C4)N5CCC6=CC=CC=C6C5)CC7=CC=CC=C7,
C1=CC=C(C=C1)OCCNC(=O)C2=CC3=C(C=C2)N=C(S3)NCC4=CN=CC=C4,
COC1=CC=C(C=C1)C2=CC(=NC(=N2)N)NCCC3=CC=C(C=C3)O,
C1COCCN1C2=CC=C(C=C2)NC3=NC4=CC=CC=C4C(=C3)C(=O)NC5=CC6=C(C=C5)OCO6,14700.2
C1CC(=O)N(C1)CCN2C=NC3=C(N=C(N=C32)NC4=NC=CC=N4)NCCOC5=CC=CC=C5,
C1CC(=O)N(C1)CCN2C=NC3=C(N=C(N=C32)NC4=NC=NC=C4)NC5=CC6=C(C=C5)OCO6,
CC(=O)C1=CC=CC(=C1)C2=NC(=CC=C2)C(=O)NCCCN3CCCC3=O,
C1CC(=O)N(C1)CCN2C=NC3=C(N=C(N=C32)C4=CC=C(C=C4)C(=O)N)NCCC5=CC=C(C=C5)O,
C1C(C(CN1CC2=CC=CC=C2)C(=O)NC3=CC4=C(C=C3)NN=C4)C5=CC=C(C=C5)C(F)(F)F.C(=O)(C(F)(F)F)O,
CC1=CN=C(C=N1)C(=O)NC2=CC=NN2C3=CC=CC(=C3)C(=O)NC4=CC=C(C=C4)N5CCOCC5.C(=O)(C(F)(F)F)O,
CC1=NC=C(C=C1)C2=NN(C=N2)C3=CC=C(C=C3)NC4=NC=CC(=N4)C5=CC(=CC(=C5)F)C6=C(NN=C6)C.C(=O)(C(F)(F)F)O,19226.0
C1CC(CCC1NC2=NC=C(S2)C(=O)NCCN3CCOCC3)O,
C1CCC(CC1)N2C=NC3=C(N=C(N=C32)NCC4=CC5=C(C=C4)OCO5)NCCO,17801.2
CCCNC1=NC(=NC(=N1)C2=C(ON=C2C)C)OC,
C1CC(=O)N(C1)CCN2C=NC3=C(N=C(N=C32)NCC4=CC5=C(C=C4)OCO5)NC6CC6,
CC(C)N1C=NC2=C(N=C(N=C21)NC3=CN=CC=C3)NCCC4=CC=C(C=C4)OC,
C1COCCN1CCNC2=NC3=C(S2)C=C(C=C3)C(=O)NCC4=CC(=CC=C4)C(F)(F)F,
C1CC(=O)N(C1)CCCNC2=NC(=NC3=C2NC=N3)C4=CC=C(C=C4)C(=O)N,
CC(C)N1C=NC2=C(N=C(N=C21)NC3CCN(CC3)CC4=CC=CC=C4)NCCO,14000.2
CC(C)N(CCNC(=O)C1=CC(=NC=C1)N2CCC(CC2)N3CCOCC3)C(C)C,
C1CCC(CC1)N2C=NC3=C(N=C(N=C32)NC4=CC=NC=C4)NCCOC5=CC=CC=C5,12938.0
CC1=CC(=NC(=N1)C2=CN=C(C=C2)N3CCOCC3)NCCN4CCOCC4,
C1=CC(=CC(=C1)N)C2=NC=C(S2)C(=O)NCCO,
COC1=CC=C(C=C1)CCNC2=NC(=NC(=C2)C3=CC=C(C=C3)C(=O)N)N,
CC(C)N(CCNC(=O)C1=NC(=CC=C1)N2CCC3=CC=CC=C3C2)C(C)C,
COC1=CC(=CC(=C1OC)OC)NC2=NC(=NC3=CC(=C(C=C32)OC)OC)N4CCN(CC4)CC5=CC6=C(C=C5)OCO6,
CC1=NN(C(=N1)C)C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=CC(=CC(=C4)F)C5=CC=NN5C.C(=O)(C(F)(F)F)O,19226.0
C1=CC=C(C=C1)CNC(=O)C2=CC3=C(C=C2)N=C(S3)NC4=NC=CC5=CC=CC=C54,
CC(C)N1C2=NC=NC(=C2N=C1NC3=CC(=CC=C3)N(C)C)NC4=CC=C(C=C4)NC(=O)C,
CC(C)N(CCNC1=C2C(=NC(=N1)N3CCN(CC3)CC4=CC5=C(C=C4)OCO5)N(C=N2)CCN6CCCC6=O)C(C)C,18118.4
C1CC(=O)N(C1)CCN2C=NC3=C(N=C(N=C32)NC4=CC=C(C=C4)C(F)(F)F)NC5=CC=C(C=C5)N6CCOCC6,11333.8
CC(C)N1C(=NC2=C(N=CN=C21)NC3=CC=C(C=C3)N4CCOCC4)C5=CN=C(C=C5)OC,
CC1=C(C(=NN1C)C)C2=NC=C(S2)C(=O)NC3=CC=C(C=C3)OC4=CC=CC=C4,
CCCNC(=O)C1=CC=CC(=N1)C2=CC(=CC=C2)N,
C1CN(CC2=CC=CC=C21)C3=NC=NC(=C3)NCCO,
COC1=CC=C(C=C1)CCNC2=C3C(=NC(=N2)NCCN4CCOCC4)N(C=N3)CC5=CC=C(C=C5)C(F)(F)F,11821.0
CCCNC1=C2C(=NC(=N1)NC3=CC=NN3C)N(C=N2)CCN4CCCC4=O,
CCN(CC)C(=O)C1CCCN(C1)C2=NC(=C3C(=N2)N(C=N3)C(C)C)NC4=CC=C(C=C4)NC(=O)C,
CC(C)N1C=NC2=C(N=C(N=C21)C3=CC=C(C=C3)N4CCN(CC4)C)NCCO,
CN1CCN(CC1)C(=O)C2=CC=C(C=C2)C3=NC=C(S3)C(=O)NC4=CC=C(C=C4)N5CCOCC5,
CN1C(=CC=N1)NC2=NC(=C3C(=N2)N(C=N3)C4=CC=CC=C4)N,
CC(=O)C1=CC2=C(C=C1)OCC(C2)C(=O)NC3=C(C=C(C=C3)C4=CNN=C4)OCCN(C)C.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O,
CN1C=C(C=N1)C2=CC3=CC(=NC=C3C=C2)NC4=CC=CC=C4.C(=O)(C(F)(F)F)O,
C1CC1NC(=O)C2=CN=C(S2)NC3=NC=CC=N3,
CC(C)N1C=NC2=C(N=C(N=C21)NC3=CC=NN3C)NCCCN4CCCC4=O,
CC1=CC(=NC(=N1)NC2=CC=C(C=C2)OC)NCCC3=CC=CC=N3,
CC(C)N1C=NC2=C(N=C(N=C21)NC3=CC=CC=N3)NCCCN4CCCC4=O,
COC1=CC=C(C=C1)CCNC(=O)C2=CC=CC(=N2)C3=CC=C(C=C3)C(=O)N,
CC(C)N1C2=NC=NC(=C2N=C1NC3=CC=C(C=C3)N4CCOCC4)NC5=CC(=C(C(=C5)OC)OC)OC,9055.8
C1CN(CCC1N2CCOCC2)C3=NC=CC(=N3)NCCOC4=CC=CC=C4,
CCCNC(=O)C1=NC(=CC=C1)NC2=CC=C(C=C2)N3C=CN=C3,
CC1=CC(=NC(=N1)NC2=CC=CC=N2)NCCN(C(C)C)C(C)C,
C1OC2=C(O1)C=C(C=C2)CNC3=NN=C(C=C3)N4C=C(C5=CC=CC=C54)CC(=O)NCC6=CN=CC=C6,20233.0
C1CCC(CC1)N2C=NC3=C(N=C(N=C32)NC4=CC5=C(C=C4)N=CC=C5)NCC6=CN=CC=C6,19956.8
C1CN(CCN1C2=CC=CC=N2)C3=NC(=CS3)C(=O)NCC4=CC=CC=C4,
CC(C)N1C(=NC2=C(N=CN=C21)NC3=CC=CC=C3)C4=CC(=CC=C4)N,
CC1=CN=C(N=C1NC2=CC=CC=C2)C3=CN=C(C=C3)OC,
COC1=CC=C(C=C1)CCNC2=CC(=NC(=N2)N)N3CCOCC3,
CN1C(=NC=N1)C2=CC3=NC(=NC=C3C=C2)NC4=CC=C(C=C4)N5C=NC(=N5)N6CCOCC6.C(=O)(C(F)(F)F)O,19226.0
CCN(CC)C(=O)C1CCCN(C1)C2=NC(=CC(=N2)NCCC3=CC=C(C=C3)OC)C,
C1CC(=O)N(C1)CCN2C=NC3=C(N=C(N=C32)NC4CCN(CC4)CC5=CC=CC=C5)NCC6=CN=CC=C6,
CC(C)N1C=NC2=C(N=C(N=C21)NC3=NC=CC=N3)NC4=CC=CC=C4,18957.0
C1=CC=C(C=C1)NC(=O)C2=CC=C(S2)C3=CC=C(C=C3)C(=O)N,
C1CC(=O)N(C1)CCN2C=NC3=C(N=C(N=C32)C4=CC=CC=C4)NCCC5=CC=C(C=C5)O,
CN1C2=CC=CC=C2N=C1NC3=NC(=C4C(=N3)N(C=N4)C5CCCCC5)NCC6=CC=CC=C6,
CN1C(=CC=N1)NC2=CC=CC(=N2)C(=O)NCCOC3=CC=CC=C3,
CN1C(=CC=N1)NC2=NC=CC(=C2)C(=O)NCCCN3CCCC3=O,
C1CC(=O)N(C1)CCN2C=NC3=C(N=C(N=C32)N4CCC(CC4)N5CCOCC5)NCC6=CN=CC=C6,
