SMILES,pIC50
COC1=C(C=C2C(=C1)C(=NC(=N2)NC3=CC=C(C=C3)N4CCOCC4)NC5=CC6=C(C=C5)OCO6)OC,1.9262816496538773
C1COCCN1C2=CC=C(C=C2)NC3=NC(=NC(=C3)C4=CC5=C(C=C4)NC=C5)N,1.9247085811166975
CN(C)C1=CC=CC(=C1)NC2=NC=CC(=N2)NCCOC3=CC=CC=C3,1.9224867485023371
CC(C)N1C=NN=C1C2=CC3=C(C=C2)NN=C3C4=CC=CC(=C4)C5=CN(N=C5)C6CCOCC6,1.9185086714743012
C1COCCN1C2=CC=C(C=C2)NC3=NC4=C(C(=N3)NCC5=CC(=CC=C5)C(F)(F)F)NC=N4,1.9157813132607613
COC1=C(C=C2C(=C1)C(=NC(=N2)NC3=NC=CC4=CC=CC=C43)NC5=CC=C(C=C5)N6CCOCC6)OC,1.9123605316873589
CN(C)C1=CC=CC(=C1)NC2=NC=CC(=N2)NC3=CC4=C(C=C3)OCO4,1.901910309636048
C1CC1NC2=C3C(=NC(=N2)NC4=CC=C(C=C4)N5CCOCC5)N(C=N3)C6=CSC=C6,1.9017024635053024
CC1=CC(=NC(=N1)N2CCN(CC2)CC3=CC4=C(C=C3)OCO4)NC5=CC=C(C=C5)N6CCOCC6,1.8974290981457005
CN(C)C1=CC=CC(=C1)NC2=NC3=CC(=C(C=C3C(=N2)NCCC4=CC=C(C=C4)OC)OC)OC,1.896743766644949
CN(C)C1=CC=CC(=C1)NC2=NC=CC(=N2)NC3=CC4=C(C=C3)OCO4,1.8930955010643566
CN(C)C1=CC=CC(=C1)NC2=NC3=CC(=C(C=C3C(=N2)NCC4=CC(=CC=C4)C(F)(F)F)OC)OC,1.8897133915964344
CCN(CC)C(=O)C1CCCN(C1)C2=NC(=C3C(=N2)N(C=N3)CC4=CC=C(C=C4)C(F)(F)F)NC5=CC=C(C=C5)N6CCOCC6,1.881636055736559
C1CN(CCN1C2=CC=CC=N2)C3=NC(=C4C(=N3)N(C=N4)C5=CSC=C5)NC6=CC=C(C=C6)N7CCOCC7,1.8779808279199692
CSC1=NC(=NC2=C1NC=N2)N,1.8761483590329142
CC1=CC(=NC(=N1)N2CCN(CC2)CC3=CC4=C(C=C3)OCO4)NC5=CC6=C(C=C5)OCO6,1.8743886281025361
C1CCC(CC1)N2C=NC3=C(N=C(N=C32)N4CCN(CC4)CC5=CC6=C(C=C5)OCO6)NC7CCN(CC7)CC8=CC=CC=C8,1.8732842963142604
C1CN(CC2=CC=CC=C21)C3=NC=CC(=N3)NC4=CC=C(C=C4)N5CCOCC5,1.8665569024509021
COC1=C(C=C2C(=C1)C(=NC(=N2)NC3=CC=C(C=C3)N4CCOCC4)NC5CC5)OC,1.8650582892646403
CN(C)C1=CC=CC(=C1)NC2=NC(=C3C(=N2)N(C=N3)CC4=CC=C(C=C4)C(F)(F)F)NCCC5=CC=C(C=C5)O,1.8630575872246324
C1CN(CCN1CC2=CC3=C(C=C2)OCO3)C4=NC5=C(N4)C(=NC=N5)NC6=CC=C(C=C6)N7CCOCC7,1.8609083924761773
C1CN(CCN1CC2=CC3=C(C=C2)OCO3)C4=NC5=C(N4)C(=NC=N5)NC6=CC=C(C=C6)N7CCOCC7,1.8609083924761773
CC1=CC(=NC(=N1)NC2=CC=C(C=C2)N3CCOCC3)NC4=CC5=C(C=C4)OCO5,1.8603097783470772
CC(C)N1C=NC2=C(N=C(N=C21)N3CCN(CC3)C4=CC=CC=N4)NC5=CC=C(C=C5)N6CCOCC6,1.8580174844471962
C1CCC(CC1)N2C=NC3=C(N=C(N=C32)NC4=CC=C(C=C4)N5C=CN=C5)NCCOC6=CC=CC=C6,1.8573602921675834
C1COCCN1C2=CC=C(C=C2)NC3=NC(=C4C(=N3)N(C=N4)C5=CSC=C5)NC6=CC7=C(C=C6)OCO7,1.855768381909453
COC1=CC(=CC(=C1OC)OC)NC2=NC(=C3C(=N2)N(C=N3)CC4=CC=C(C=C4)C(F)(F)F)NC5=CC=C(C=C5)N6CCOCC6,1.852571031301344
CC1=CC(=NC(=N1)NC2=CC(=CC=C2)N(C)C)NCCC3=CC=C(C=C3)O,1.8439053693605725
C1CN(CCN1CC2=CC3=C(C=C2)OCO3)C4=NC(=C5C(=N4)N(C=N5)C6=CSC=C6)NC7=CC=C(C=C7)N8CCOCC8,1.8408540721459528
CC(C)N1C=NC2=C(N=C(N=C21)NC3=CC(=CC=C3)N(C)C)NC4CCN(CC4)CC5=CC=CC=C5,1.8400720471040155
C1CN(CCC1NC2=NC(=NC=C2)NC3=CC=C(C=C3)N4CCOCC4)CC5=CC=CC=C5,1.8373758596921537
C1CN(CC2=CC=CC=C21)C3=NC=CC(=N3)NC4=CC=C(C=C4)N5CCOCC5,1.8362126900379974
COC1=CC(=CC(=C1OC)OC)NC2=NC(=NC3=CC(=C(C=C32)OC)OC)NC4=CC=C(C=C4)N5CCOCC5,1.8339549121487748
CC1=CC(=NC(=N1)C2=CC=C(C=C2)OC)NC3=CC=C(C=C3)N4CCOCC4,1.833866029694891
C1COCCN1C2=CC=C(C=C2)NC3=NC=CC(=N3)NCC4=CC(=CC=C4)C(F)(F)F,1.8308547990088018
CN(C)C1=CC=CC(=C1)NC2=NC=CC(=N2)NCCC3=CC=C(C=C3)OC,1.8308253802462569
C1COCCN1C2=CC=C(C=C2)NC3=NC=CC(=N3)NC4=CC5=C(C=C4)OCO5,1.830560701021059
CN(C)C1=CC=CC(=C1)NC2=NC(=C3C(=N2)N(C=N3)CC4=CC=C(C=C4)C(F)(F)F)NC5=CC6=C(C=C5)OCO6,1.8287124493471394
COC1=CC=C(C=C1)CCNC2=NC(=NC=C2)NC3=CC=C(C=C3)N4CCOCC4,1.828624633255059
COC1=CC(=CC(=C1OC)OC)NC2=C3C(=NC(=N2)C4=CC=C(C=C4)C(=O)N)N(C=N3)C5CCCCC5,1.8272803386505037
CC(=C1C2=C3C(=NC1=O)C=CC=C3C(=O)C4=CC=CC=C42)O,1.8239087409443189
COC1=CC(=CC(=C1OC)OC)NC2=C3C(=NC(=N2)N4CCC5=CC=CC=C5C4)N(C=N3)C6=CC=CC=C6,1.8238797889439144
COC1=C(C=C2C(=C1)C(=NC(=N2)NC3=CC=C(C=C3)N4CCOCC4)NC5CC5)OC,1.8201897771212041
CN(C)C1=CC=CC(=C1)NC2=NC3=C(C(=N2)NC4=CC=C(C=C4)N5CCOCC5)NC=N3,1.8182707151173172
CC1=CN=C(N=C1NC2=CC=C(C=C2)N3CCOCC3)C4=CC=C(C=C4)C(=O)N,1.814542842598074
CN1C2=CC=CC=C2N=C1NC3=NC4=CC(=C(C=C4C(=N3)NC5=CC=C(C=C5)N6CCOCC6)OC)OC,1.8092202290719812
C1CN(CCN1CC2=CC3=C(C=C2)OCO3)C4=NC5=C(N4)C(=NC=N5)NCCC6=CC=C(C=C6)O,1.804349377595814
C1COCCN1C2=CC=C(C=C2)NC3=C4C(=NC(=N3)NC5=CN=CC=C5)N(C=N4)C6=CC=CC=C6,1.7991221542509743
C1COCCN1C2=CC=C(C=C2)NC3=C4C(=NC(=N3)NC5=CN=CC=C5)N(C=N4)C6=CC=CC=C6,1.7991221542509743
C1CN(CCC1NC2=C3C(=NC(=N2)NC4=CC=C(C=C4)N5CCOCC5)N(C=N3)CC6=CC=C(C=C6)C(F)(F)F)CC7=CC=CC=C7,1.7914780270685668
CC(C)N1C=NC2=C(N=C(N=C21)NCC3=CC4=C(C=C3)OCO4)NC5=CC6=C(C=C5)OCO6,1.7893872336471024
C1CN(CCN1CC2=CC3=C(C=C2)OCO3)C4=NC(=C5C(=N4)N(C=N5)C6=CSC=C6)NC7=CC=C(C=C7)N8CCOCC8,1.7876791968580243
CC(C)N1C=NC2=C(N=C(N=C21)N3CCN(CC3)C4=CC=CC=N4)NC5=CC=C(C=C5)N6CCOCC6,1.7845210636374644
CC(C)N1C=NC2=C(N=C(N=C21)NC3=CC=C(C=C3)N4CCOCC4)NC5=CC=CC=C5,1.7841246045387245
CN(C)C1=CC=CC(=C1)NC2=NC=CC(=N2)NCC3=CC(=CC=C3)C(F)(F)F,1.7837021133696076
CN(C)C1=CC=CC(=C1)NC2=NC=CC(=N2)NCC3=CC(=CC=C3)C(F)(F)F,1.7837021133696076
CN(C)C1=CC=CC(=C1)NC2=NC=CC(=N2)NCCOC3=CC=CC=C3,1.778298935615403
CC1=C(OC2=CC=CC=C12)C(=O)NC3=CC(=CC=C3)N4C=NN=N4,1.7772835288524167
C1COCCN1C2=CC=C(C=C2)NC3=CC(=NC(=N3)N)NC4=CC5=C(C=C4)OCO5,1.7758555678287098
C1COCCN1C2=CC=C(C=C2)NC3=CC(=NC(=N3)N)NC4=CC5=C(C=C4)OCO5,1.7758555678287098
C1CCC(CC1)N2C=NC3=C(N=C(N=C32)N4CCN(CC4)CC5=CC6=C(C=C5)OCO6)NCCOC7=CC=CC=C7,1.7757259857057424
CN1CCN(CC1)C2=CC(=C(C=C2)NC3=NC=C(C(=C3)NC4=CC=CC=C4C5=NC=CC=N5)C(F)(F)F)OC.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O,1.7746131726115968
COC1=C(C=C2C(=C1)C(=NC(=N2)NC3CCN(CC3)CC4=CC=CC=C4)NC5=CC=C(C=C5)N6CCOCC6)OC,1.7742256518560702
C1COCCN1C2=CC=C(C=C2)NC3=NC(=C4C(=N3)N(C=N4)C5=CC=CC=C5)NCC6=CN=CC=C6,1.7719334473420298
C1CN(CCN1CC2=CC3=C(C=C2)OCO3)C4=NC5=C(N4)C(=NC=N5)NCCC6=CC=C(C=C6)O,1.7712660916238634
C1CN(CCC1NC2=C3C(=NC(=N2)NC4=CC=C(C=C4)N5CCOCC5)N(C=N3)CC6=CC=C(C=C6)C(F)(F)F)CC7=CC=CC=C7,1.7701646334427346
C1CCN(CC1)C2=NC=NC3=C2NC=N3,1.7695510786217261
COC1=CC=C(C=C1)C(=C2C(N(C(=O)C2=O)C3=NC4=C(S3)C=C(C=C4)F)C5=CC(=CC=C5)F)O,1.7695510786217261
CN(C)C1=CC=CC(=C1)NC2=NC3=CC(=C(C=C3C(=N2)NC4CC4)OC)OC,1.7675884215791542
C1CN(CCN1CC2=CC3=C(C=C2)OCO3)C4=NC(=C5C(=N4)N(C=N5)CC6=CC=C(C=C6)C(F)(F)F)NC7=CC=C(C=C7)N8CCOCC8,1.7656599123848156
CC(C)N1C=NC2=C(N=C(N=C21)N3CCN(CC3)C4=CC=CC=N4)NC5CC5,1.7656599123848156
C1=CC(=CC(=C1)C(F)(F)F)CNC2=C3C(=NC(=N2)C4=CC=C(C=C4)C(=O)N)N(C=N3)CC5=CC=C(C=C5)C(F)(F)F,1.7627831109919985
C1=CC(=CC(=C1)C(F)(F)F)CNC2=C3C(=NC(=N2)C4=CC=C(C=C4)C(=O)N)N(C=N3)CC5=CC=C(C=C5)C(F)(F)F,1.7627831109919985
CC1=CC(=NC(=N1)NC2=CC(=CC=C2)N(C)C)NCC3=CC(=CC=C3)C(F)(F)F,1.7616025868187293
COC1=C(C=C2C(=C1)C(=NC(=N2)NC3=CC=C(C=C3)N4CCOCC4)NC5=CC=C(C=C5)OCCN6CCCCC6)OC,1.7575331137646595
C1COCCN1C2=CC=C(C=C2)NC3=NC4=C(C(=N3)NCC5=CC(=CC=C5)C(F)(F)F)NC=N4,1.7571108778106452
COC1=CC=C(C=C1)CCNC2=C3C(=NC(=N2)NC4=CC=C(C=C4)N5CCOCC5)N(C=N3)C6=CC=CC=C6,1.756044698021259
COC1=C(C=C2C(=C1)C(=NC(=N2)NC3=CC=NC=C3)NC4=CC=C(C=C4)N5CCOCC5)OC,1.7551046663081384
CC1=CN=C(N=C1NC2=CC=C(C=C2)N3CCOCC3)C4=CC(=CC=C4)N,1.7497508212470028
COC1=CC(=CC(=C1OC)OC)NC2=NC(=C3C(=N2)N(C=N3)CC4=CC=C(C=C4)C(F)(F)F)NC5=CC=C(C=C5)N6CCOCC6,1.7489704614760968
CC1=CC(=NC(=N1)NC2=CC=CC=C2)NC3=CC=C(C=C3)N4CCOCC4,1.745742032776165
C1=CC=C(C=C1)N2C=NC3=C(N=C(N=C32)C4=CC=C(C=C4)C(=O)N)NCC5=CC(=CC=C5)C(F)(F)F,1.7446309957335588
C1=CC=C(C=C1)N2C=NC3=C(N=C(N=C32)C4=CC=C(C=C4)C(=O)N)NCC5=CC(=CC=C5)C(F)(F)F,1.7446309957335588
CC(C)N1C=NC2=C(N=C(N=C21)N3CCN(CC3)CC4=CC5=C(C=C4)OCO5)NC6=CC=C(C=C6)N7CCOCC7,1.7445104019244637
COC1=C(C=C2C(=C1)C(=NC(=N2)NC3=NC=CC4=CC=CC=C43)NC5=CC=C(C=C5)N6CCOCC6)OC,1.7434987337886818
COC1=NC=C(C=C1)C2=NC3=C(N2)C(=NC=N3)NC4=CC(=C(C(=C4)OC)OC)OC,1.7430178140984294
COC1=NC=C(C=C1)C2=NC3=C(N2)C(=NC=N3)NC4=CC(=C(C(=C4)OC)OC)OC,1.7430178140984294
CN(C)C1=CC=CC(=C1)NC2=NC(=C3C(=N2)N(C=N3)CC4=CC=C(C=C4)C(F)(F)F)NC5=CC6=C(C=C5)OCO6,1.741698024343076
CC1=CC(=NC(=N1)N2CCN(CC2)CC3=CC4=C(C=C3)OCO4)NCCC5=CC=C(C=C5)O,1.7416261510318811
CC1=CC(=NC(=N1)N2CCN(CC2)CC3=CC4=C(C=C3)OCO4)NCCC5=CC=C(C=C5)O,1.7416261510318811
C1CN(CCN1CC2=CC3=C(C=C2)OCO3)C4=NC(=C5C(=N4)N(C=N5)C6=CSC=C6)NCCC7=CC=C(C=C7)O,1.7415542896133498
CCCNC1=C2C(=NC(=N1)NC3=CC=C(C=C3)N4CCOCC4)N(C=N2)C5CCCCC5,1.7404539009129778
C1COCCN1C2=CC=C(C=C2)NC3=NC=NC4=C3NC(=N4)C5=CC(=CC=C5)N,1.7391656878276809
C1COCCN1C2=CC=C(C=C2)NC3=NC=NC4=C3NC(=N4)C5=CC(=CC=C5)N,1.7391656878276809
C1CN(CCC1NC2=NC(=C3C(=N2)N(C=N3)CC4=CC=C(C=C4)C(F)(F)F)NCCC5=CC=C(C=C5)O)CC6=CC=CC=C6,1.737003418398506
COC1=CC=C(C=C1)CCNC2=NC(=NC3=CC(=C(C=C32)OC)OC)NC4=CC=C(C=C4)N5CCOCC5,1.736695399712704
C1COCCN1C2=CC=C(C=C2)NC3=NC(=C4C(=N3)N(C=N4)C5=CC=CC=C5)NCC6=CN=CC=C6,1.7364822839080334
CC1=CC(=NC(=N1)NC2=CC=C(C=C2)N3CCOCC3)NC4CCN(CC4)CC5=CC=CC=C5,1.7273463025701832
CCN(CC)C1=NC(=NC(=N1)N2CCN(CC2)CC3=CC4=C(C=C3)OCO4)NC5=CC=C(C=C5)N6CCOCC6,1.7269987279362624
CC1=CC(=NC(=N1)NC2=CC=C(C=C2)N3CCOCC3)NC4CCN(CC4)CC5=CC=CC=C5,1.7267440165482495
CN(C)C1=CC=CC(=C1)NC2=NC(=C3C(=N2)N(C=N3)CC4=CC=C(C=C4)C(F)(F)F)NCCC5=CC=C(C=C5)O,1.7266051460028637
CC(C)N1C2=NC=NC(=C2N=C1NC3=CC(=CC=C3)N(C)C)NC4CCN(CC4)CC5=CC=CC=C5,1.7259576699501689
CC(C)N1C2=NC=NC(=C2N=C1NC3=CC(=CC=C3)N(C)C)NC4CCN(CC4)CC5=CC=CC=C5,1.7259576699501689
CC(=O)NC1=CC=C(C=C1)NC2=NC(=NC3=CC(=C(C=C32)OC)OC)NC4=NC=CC5=CC=CC=C54,1.7259114585772901
CN(C)C1=CC=CC(=C1)NC2=NC3=CC(=C(C=C3C(=N2)NCC4=CC(=CC=C4)C(F)(F)F)OC)OC,1.724527398930581
COC1=CC(=C(C=C1)OC)NC2=NC(=NC3=C2NC=N3)N,1.723538195826756
CN(C)C1=CC=CC(=C1)NC2=NN=C(C=C2)N3C=C(C4=CC=CC=C43)CC(=O)NC5=CC6=C(C=C5)OCO6,1.7221616669979525
CN(C)C1=CC=CC(=C1)NC2=NN=C(C=C2)N3C=C(C4=CC=CC=C43)CC(=O)NC5=CC6=C(C=C5)OCO6,1.7221616669979525
CN(C)C1=CC=CC(=C1)NC2=NC3=CC(=C(C=C3C(=N2)NC4=CC(=C(C(=C4)OC)OC)OC)OC)OC,1.721086425284038
CC1=CN=C(N=C1NC2=CC(=C(C(=C2)OC)OC)OC)C3=CC=C(C=C3)C(=O)N,1.7203330559515444
CC(C)N1C=NC2=C(N=C(N=C21)NC3=CC=C(C=C3)N4C=CN=C4)NC5=CC=C(C=C5)N6CCOCC6,1.7199682558612976
CC(C)N1C=NC2=C(N=C(N=C21)NC3=CC=C(C=C3)N4C=CN=C4)NC5=CC=C(C=C5)N6CCOCC6,1.7199682558612976
COC1=CC2=C(C=C1)OCC(C2)C(=O)NC3=C(C=C(C=C3)C4=CNN=C4)OCCOCC5=CC=CC=C5.C(=O)(C(F)(F)F)O,1.7161110620239435
C1COCCN1C2=NN(C=N2)C3=CC=C(C=C3)NC4=NC=C5C=CC(=CC5=N4)C6=NNN=C6.C(=O)(C(F)(F)F)O,1.7161110620239435
CC1=NN(C(=N1)C)C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=CC(=CC=C4)N5N=CC=N5.C(=O)(C(F)(F)F)O,1.7161110620239435
CN1C=C(C=N1)C2=CC3=NC(=NC=C3C=C2)NC4=CC=C(C=C4)N5C=NC(=N5)N6CCOCC6.Cl,1.7161110620239435
CC1=C(C=NN1)C2=CC(=CC(=C2)C3=NC(=NC=C3)NC4=CC=C(C=C4)N5C(=NC(=N5)C)C)F.C(=O)(C(F)(F)F)O,1.7161110620239435
C1COCCN1C2=CC=C(C=C2)NC3=NC=CC(=C3)NC4=CC=CC=C4C(=O)NC5=CC=CC=C5,1.7161110620239435
C1C(OC2=CC=CC=C2O1)C(=O)NC3=CC=C(C=C3)C4=C5C=CNC5=NC=N4.C(=O)(C(F)(F)F)O,1.7161110620239435
CC1=C(C(=CC=C1)NC2=CC3=C(C=C2)N(N=C3)C4=CC=CC(=C4)C(=O)NCCN5CCN(CC5)CC6CC6)Cl.Cl.Cl.Cl,1.7161110620239435
CC1=C(C(=CC=C1)NC2=CC3=C(C=C2)N(N=C3)C4=CC=CC(=C4)C(=O)NCCN5CCNCC5)Cl.Cl.Cl.Cl,1.7161110620239435
COC1=CC(=CC(=C1OC)OC)NC(=O)C2=CC(=CC=C2)N3C=C(C=N3)NC(=O)NC4=CC=C(C=C4)C5=CC=CC=C5,1.7161110620239435
C1COCCN1C2=CC=C(C=C2)NC3=NC=CC(=C3)NC4=CC=CC=C4C5=NC=NN5,1.7161110620239435
C1CC1N2CCN(CC2)C3=CC(=CC(=C3)C4=NC(=NC=C4)NC5=CC=C(C=C5)N6CCC(CC6)O)F.C(=O)(C(F)(F)F)O,1.7161110620239435
CN1CCN(CC1)C2=NN(C=N2)C3=CC=C(C=C3)NC4=NC=CC(=N4)C5=CC(=CC(=C5)C#N)N6CCC(CC6)O.C(=O)(C(F)(F)F)O,1.7161110620239435
CN1C=C(C=N1)C2=C(C3=NC(=NC=C3C=C2)NC4=CC=C(C=C4)N5C=NC(=N5)N6CCOCC6)OC.C(=O)(C(F)(F)F)O,1.7161110620239435
C1CN(CCN1)C2=CC=C(C=C2)NC3=NC=C(C(=C3)N4C=NC(=N4)NC5=CC=CC=C5)F,1.7161110620239435
CC1=C(C(=NN1)C)C2=CC(=CC(=C2)C3=NC(=NC=C3)NC4=CC=C(C=C4)N5C=NC(=N5)N6CCOCC6)F.C(=O)(C(F)(F)F)O,1.7161110620239435
CC1=C(C=NN1)C2=CC(=CC(=C2)C3=NC(=NC=C3)NC4=CC=C(C=C4)N5C=NC(=N5)C)F.C(=O)(C(F)(F)F)O,1.7161110620239435
C1COCCN1C2=CC=C(C=C2)NC3=NC=CC(=C3)C4=C(N(N=C4)CCC5=CC=CC=C5)NC6=CC=CC=C6,1.7161110620239435
CN1CCN(CC1)C2=NC(=NC3=C2C=C(C=C3)C4=CNN=C4)C5COC6=CC=CC=C6O5.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O,1.7161110620239435
CC1=NC=C(C=C1)C2=NN(C=N2)C3=CC=C(C=C3)NC4=NC=C(C(=N4)C5=CC=NN5C)Cl.C(=O)(C(F)(F)F)O,1.7161110620239435
C1COCCN1C2=CC=C(C=C2)NC3=NC=CC(=C3)C4=NN(C(=C4)NC5=CC=CC=C5)CCC6=CC=CC=C6,1.7161110620239435
CC1=NC=C(C=C1)C2=CC=CC3=CN=C(N=C32)NC4=CC=C(C=C4)N5C=NC(=N5)C.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O,1.7161110620239435
C1COCCN1CCNC(=O)C2=CC(=CC=C2)N3C4=C(C=C(C=C4)NC5=C(C=CC=C5F)[N+](=O)[O-])C=N3,1.7161110620239435
CC1=CNC2=NC=NC(=C12)C3=CC=C(C=C3)NC(=O)NC4=CC=CC(=C4)C(=O)NC(C)C.C(=O)(C(F)(F)F)O,1.7161110620239435
C1CC1C2=NC3=C(C=C(C=C3)C4=NC(=NC=C4)NC5=CC=C(C=C5)C6=CC=CNC6=O)C(=O)N2.C(=O)(C(F)(F)F)O,1.7161110620239435
CC(C)NC(=O)C1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=C4C=CNC4=NC=C3.C(=O)(C(F)(F)F)O,1.7161110620239435
CC1=NC=C(C=C1)C2=NN(C=N2)C3=CC=C(C=C3)NC4=NC=CC(=N4)C5=CN=CC6=CC=CC=C65,1.7161110620239435
COC1=CC2=C(C=C1)OCC(C2)C(=O)NC3=C(C=C(C=C3)C4=CNN=C4)OCCN(CC5=CC=CC=C5)CC6=CC=CC=C6.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O,1.7161110620239435
CN1C=C(C=N1)C2=C(C3=NC(=NC=C3C=C2)NC4=CC=C(C=C4)C5=CN=C(C=C5)N6CCOCC6)Cl.C(=O)(C(F)(F)F)O,1.7161110620239435
CC1=C(C(=CC=C1)Cl)NC(=O)NC2=CN(N=C2)C3=CC=CC(=C3)C(=O)NC4=CC(=C(C(=C4)OC)OC)OC,1.7161110620239435
CC1=CC=CC=C1C2=CSC=C2NC3=CN(N=C3)C4=CC=CC(=C4)C(=O)NC5=CC=C(C=C5)N6CCOCC6.C(=O)(C(F)(F)F)O,1.7161110620239435
C1COCCN1C2=CC=C(C=C2)NC3=NC=CC(=C3)C4=NOC(=C4C5=CC=C(C=C5)F)NCC6=CC=CC=C6.C(=O)(C(F)(F)F)O,1.7161110620239435
C1CNC(=O)C2=NC=CC2=C1C3=C(NC(=C3)N)O,1.7161110620239435
C1COCCN1C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=CC5=C(C=C4)NN=C5,1.7161110620239435
CN(C)C1=CC(=CC(=C1)C2=NC(=NC=C2)NC3=CC=C(C=C3)N4C=NC(=N4)N5CCC(CC5)O)F,1.7161110620239435
C1COCCN1C2=CC=C(C=C2)NC3=NC=CC(=C3)NC4=CC5=CC=CC=C5C=C4C(=O)N.C(=O)(C(F)(F)F)O,1.7161110620239435
CC1=NC=C(C=C1)C2=NN(C=N2)C3=CC=C(C=C3)NC4=NC=CC(=N4)C5=CC(=CN=C5)N6CCOCC6,1.7161110620239435
C1COCCN1C2=NC(=NC3=C2C=C(C=C3)C4=CNN=C4)C5COC6=CC=CC=C6O5.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O,1.7161110620239435
CC1=NN(C(=N1)C)C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=CC(=CC(=C4)F)C5=NC=CO5.C(=O)(C(F)(F)F)O,1.7161110620239435
C1CC1N2CCN(CC2)C3=CC(=CC(=C3)C4=NC(=NC=C4)NC5=CC=C(C=C5)N6CCOCC6)F.C(=O)(C(F)(F)F)O,1.7161110620239435
CC1=C(C=NN1)C2=CC3=C(C=C2)N=C(S3)NC(=O)C4CC5=C(C=CC(=C5)F)OC4.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O,1.7161110620239435
CC1=CNC2=NC=NC(=C12)C3=CC=C(C=C3)NC(=O)NC4=CC=CC=C4.C(=O)(C(F)(F)F)O,1.7161110620239435
CC1=NN(C(=N1)C)C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=CC(=CC=C4)N5C=NC=N5.C(=O)(C(F)(F)F)O,1.7161110620239435
CC(C)CNC(=O)C1=CC2=C(C=C1)OCC(C2)C3=NC4=C(N3)C=C(C=N4)C5=NC(=NC=C5)N.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O,1.7161110620239435
C1COCCN1C2=CC=C(C=C2)NC3=NC=CC(=C3)C4=NN(C(=C4)NC5=CC=CC=C5)C6=CC=CC=C6,1.7161110620239435
C1COCCN1C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=CC(=CC(=C4)N5CCOCC5)C(F)(F)F,1.7161110620239435
COC1=NC=C(C=C1)C2=NN(C=N2)C3=CC=C(C=C3)NC4=NC=CC(=N4)C5=CC(=CC(=C5)C#N)N6CCNCC6.C(=O)(C(F)(F)F)O,1.7161110620239435
CC1=CC2=C(C=C1)OCC(C2)C3=NC4=C(C=C(C=C4OC)C5=CNN=C5)C(=O)N3.C(=O)(C(F)(F)F)O,1.7161110620239435
CN(C)C1=CC(=CC(=C1)C2=NC(=NC=C2)NC3=CC=C(C=C3)N4C=NC(=N4)N5CCC(CC5)O)F,1.7161110620239435
CC(C)NC(=O)C1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=C4C=CNC4=NC=C3.C(=O)(C(F)(F)F)O,1.7161110620239435
CC1=CNC2=NC=NC(=C12)C3=CC=C(C=C3)NC(=O)NC4=CC=CC(=C4)C(=O)NC(C)C.C(=O)(C(F)(F)F)O,1.7161110620239435
CC1=NN(C(=N1)C)C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=CC(=CC=C4)N5C=NC=N5.C(=O)(C(F)(F)F)O,1.7161110620239435
CC1=C(C(=NN1)C)C2=CC(=CC(=C2)C3=NC(=NC=C3)NC4=CC=C(C=C4)N5C=NC(=N5)N6CCOCC6)F.C(=O)(C(F)(F)F)O,1.7161110620239435
C1COCCN1C2=CC=C(C=C2)NC3=NC=CC(=C3)NC4=CC5=CC=CC=C5C=C4C(=O)N.C(=O)(C(F)(F)F)O,1.7161110620239435
C1CNC(=O)C2=NC=CC2=C1C3=C(NC(=C3)N)O,1.7161110620239435
C1CC1C2=NC3=C(C=C(C=C3)C4=NC(=NC=C4)NC5=CC=C(C=C5)C6=CC=CNC6=O)C(=O)N2.C(=O)(C(F)(F)F)O,1.7161110620239435
CC1=CC2=C(C=C1)OCC(C2)C3=NC4=C(C=C(C=C4OC)C5=CNN=C5)C(=O)N3.C(=O)(C(F)(F)F)O,1.7161110620239435
C1COCCN1C2=CC=C(C=C2)NC3=NC=CC(=C3)C4=NOC(=C4C5=CC=C(C=C5)F)NCC6=CC=CC=C6.C(=O)(C(F)(F)F)O,1.7161110620239435
C1COCCN1C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=CC5=C(C=C4)NN=C5,1.7161110620239435
CC(C)CNC(=O)C1=CC2=C(C=C1)OCC(C2)C3=NC4=C(N3)C=C(C=N4)C5=NC(=NC=C5)N.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O,1.7161110620239435
C1COCCN1C2=CC=C(C=C2)NC3=NC=CC(=C3)C4=NN(C(=C4)NC5=CC=CC=C5)CCC6=CC=CC=C6,1.7161110620239435
